clip_name,tools_present,corrected_labels
clip_010761_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010762_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010763_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010764_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010765_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010766_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010767_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010768_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010769_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010770_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010771_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010772_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010773_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010774_1,"[bipolar forceps, nan, vessel sealer, cadiere forceps]","['bipolar forceps', 'nan', 'vessel sealer', 'cadiere forceps']"
clip_010775_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010776_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010777_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010778_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010779_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010780_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010781_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010782_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010783_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010784_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010785_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010786_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010787_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010788_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010789_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010790_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010791_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010792_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010793_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010794_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010795_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010796_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010797_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010798_1,"[prograsp forceps, cadiere forceps, nan, clip applier ]","['prograsp forceps', 'cadiere forceps', 'nan', 'clip applier']"
clip_010799_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010800_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010801_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010802_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010803_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010804_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010805_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010806_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010807_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010808_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010809_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010810_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010811_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010812_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010813_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010814_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010815_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010816_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010817_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010818_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010819_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010820_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010821_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010822_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010823_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010824_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010825_1,"[prograsp forceps, cadiere forceps, nan, permanent cautery hook/spatula]","['prograsp forceps', 'cadiere forceps', 'nan', 'permanent cautery hook/spatula']"
clip_010826_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010827_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010828_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010829_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010830_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010831_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010832_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010833_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010834_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010835_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010836_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010837_1,"[needle driver, nan, needle driver, prograsp forceps]","['needle driver', 'nan', 'needle driver', 'prograsp forceps']"
clip_010838_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010839_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010840_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010841_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010842_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010843_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010844_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010845_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010846_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010847_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010848_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010849_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010850_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010851_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010852_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010853_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010854_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010855_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010856_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010857_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010858_1,"[needle driver, nan, needle driver, cadiere forceps]","['needle driver', 'nan', 'needle driver', 'cadiere forceps']"
clip_010859_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010860_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010861_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010862_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010863_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010864_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
clip_010865_1,"[bipolar forceps, nan, monopolar curved scissors, grasping retractor]","['bipolar forceps', 'nan', 'monopolar curved scissors', 'grasping retractor']"
